"category","region","sex_group","row_id","relation","quintile","percentage","area_type","province"
"Employer","BALOCHISTAN URBAN","Male",10,"Other","q2",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",10,"Other","q3",0.397086070405929,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",10,"Other","q4",0.256510536486611,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",10,"Other","q5",0.43955281571488,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",11,"Other","total",5.54122763256688,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",11,"Other","q1",3.85217387037737,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",11,"Other","q2",4.17446371519854,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",11,"Other","q3",5.57941721408119,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",11,"Other","q4",5.5178522131223,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",11,"Other","q5",8.40898729409899,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",12,"Other","total",6.71131334814837,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",12,"Other","q1",4.58227636931018,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",12,"Other","q2",3.88977635782748,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",12,"Other","q3",14.4273201953849,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",12,"Other","q4",3.39732676911751,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",12,"Other","q5",5.08731590318936,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",13,"Other","total",32.2349040297913,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",13,"Other","q1",44.030381684633,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",13,"Other","q2",41.3817891373802,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",13,"Other","q3",25.8687047330301,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",13,"Other","q4",24.051601177878,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",13,"Other","q5",26.9197605502587,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",14,"Other","total",0.837200864714508,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",14,"Other","q1",0.218834485567228,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",14,"Other","q2",0.506047466910087,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",14,"Other","q3",0.494778507663803,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",14,"Other","q4",0.927693935768842,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",14,"Other","q5",2.07437213819897,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",4,"Head","total",2.41283887184123,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",4,"Head","q1",4.80984340044743,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",4,"Head","q2",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",4,"Head","q3",5.61053189609472,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",4,"Head","q4",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",4,"Head","q5",1.19783301118885,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",5,"Head","total",NA,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",5,"Head","q1",NA,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",5,"Head","q2",NA,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",5,"Head","q3",NA,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",5,"Head","q4",NA,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",5,"Head","q5",NA,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",6,"Head","total",NA,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",6,"Head","q1",NA,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",6,"Head","q2",NA,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",6,"Head","q3",NA,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",6,"Head","q4",NA,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",6,"Head","q5",NA,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",7,"Head","total",NA,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",7,"Head","q1",NA,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",7,"Head","q2",NA,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",7,"Head","q3",NA,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",7,"Head","q4",NA,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",7,"Head","q5",NA,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",8,"Other","total",0.329059524092708,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",8,"Other","q1",1.49743811791874,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",8,"Other","q2",0,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",8,"Other","q3",0,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",8,"Other","q4",0,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",8,"Other","q5",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",10,"Other","total",0.718380551392754,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",10,"Other","q1",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",10,"Other","q2",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",10,"Other","q3",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",10,"Other","q4",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Female",10,"Other","q5",2.46644706394795,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",11,"Other","total",12.030099035023,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",11,"Other","q1",4.14952731471459,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",11,"Other","q2",23.8123641941119,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",11,"Other","q3",25.3843435235907,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",11,"Other","q4",12.2405705840776,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Female",11,"Other","q5",2.12887594261291,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",12,"Other","total",9.15657682945202,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",12,"Other","q1",17.1754347982969,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",12,"Other","q2",10.3105960547058,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",12,"Other","q3",7.96960593744478,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",12,"Other","q4",16.4749726916404,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Female",12,"Other","q5",0,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",13,"Other","total",70.9777428895391,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",13,"Other","q1",67.8718337302446,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",13,"Other","q2",63.8703080397086,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",13,"Other","q3",61.0355186428698,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",13,"Other","q4",68.4186853434428,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Female",13,"Other","q5",85.0733672719353,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",14,"Other","total",4.37530229865918,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",14,"Other","q1",4.49592263837771,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",14,"Other","q2",2.00673171147373,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",14,"Other","q3",0,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",14,"Other","q4",2.86577138083917,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Female",14,"Other","q5",9.13075436256227,"Urban","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",4,"Head","total",0.848421201367659,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",4,"Head","q1",0.0984244380427157,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",4,"Head","q2",0.40752267709414,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",4,"Head","q3",0.409851482913764,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",4,"Head","q4",1.23891374587089,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",4,"Head","q5",4.94398259266334,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",5,"Head","total",15.2884345070495,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",5,"Head","q1",14.3622584682279,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",5,"Head","q2",14.2953475381055,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",5,"Head","q3",14.9410521088824,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",5,"Head","q4",16.6132984452139,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",5,"Head","q5",19.8656246626083,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",6,"Head","total",0.108219055090527,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",6,"Head","q1",0,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",6,"Head","q2",0.0821961535392227,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",6,"Head","q3",0.144078125705343,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",6,"Head","q4",0.37514366050583,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",6,"Head","q5",0,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",7,"Head","total",30.5272302839674,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",7,"Head","q1",25.8694372846162,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",7,"Head","q2",30.6171361689676,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",7,"Head","q3",32.7518169643529,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",7,"Head","q4",35.2960309945283,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",7,"Head","q5",32.1686917090915,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",8,"Other","total",1.51455161765593,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",8,"Other","q1",0.701177752479242,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",8,"Other","q2",1.12321442821802,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",8,"Other","q3",2.31559504642099,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",8,"Other","q4",1.49479208078238,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",8,"Other","q5",3.63054256741606,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",10,"Other","total",0.13217369802284,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",10,"Other","q1",0,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",10,"Other","q2",0.172106509190541,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",10,"Other","q3",0.144078125705343,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",10,"Other","q4",0,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Both Sexes",10,"Other","q5",0.636165070717305,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",11,"Other","total",6.07263077174427,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",11,"Other","q1",5.87424286422824,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",11,"Other","q2",6.14742106243184,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",11,"Other","q3",5.67077207818589,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",11,"Other","q4",6.47695046995357,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Both Sexes",11,"Other","q5",6.67018246144391,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",12,"Other","total",18.249169498785,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",12,"Other","q1",25.9367667957577,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",12,"Other","q2",18.5642273827574,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",12,"Other","q3",12.4223181907098,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",12,"Other","q4",14.4792924072562,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Both Sexes",12,"Other","q5",11.7823418515227,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",13,"Other","total",26.9040813412834,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",13,"Other","q1",27.0744299477554,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",13,"Other","q2",28.5073018913096,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",13,"Other","q3",30.9310907805047,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",13,"Other","q4",23.0425427849297,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Both Sexes",13,"Other","q5",19.1127739620792,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",14,"Other","total",0.355124821720054,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",14,"Other","q1",0.0831339574590562,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",14,"Other","q2",0.0835261883861357,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",14,"Other","q3",0.26897091352303,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",14,"Other","q4",0.983517291062811,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Both Sexes",14,"Other","q5",1.18969512245762,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",4,"Head","total",1.00180835597761,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",4,"Head","q1",0.126129359984061,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",4,"Head","q2",0.469927839083457,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",4,"Head","q3",0.467591549446894,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",4,"Head","q4",1.39246950757165,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",4,"Head","q5",5.75355308239865,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Male",5,"Head","total",17.8794788528367,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Male",5,"Head","q1",18.2602710628621,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Male",5,"Head","q2",16.3881199052169,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Male",5,"Head","q3",16.9131232497505,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Male",5,"Head","q4",18.337702289911,"Rural","Balochistan"
"Self Employed","BALOCHISTAN RURAL","Male",5,"Head","q5",22.819946552749,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Male",6,"Head","total",0.0740808972087361,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Male",6,"Head","q1",0,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Male",6,"Head","q2",0,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Male",6,"Head","q3",0.164375918713318,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Male",6,"Head","q4",0.25401330184796,"Rural","Balochistan"
"Contributing Family Worker","BALOCHISTAN RURAL","Male",6,"Head","q5",0,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Male",7,"Head","total",35.7970192106322,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Male",7,"Head","q1",33.0447396976518,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Male",7,"Head","q2",35.0714324056962,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Male",7,"Head","q3",36.9045396508621,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Male",7,"Head","q4",39.4633224289954,"Rural","Balochistan"
"Employee","BALOCHISTAN RURAL","Male",7,"Head","q5",37.1236100573616,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Male",8,"Other","total",1.63351637035756,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Male",8,"Other","q1",0.646124815375268,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Male",8,"Other","q2",1.20043250538715,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Male",8,"Other","q3",2.33881610712331,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Male",8,"Other","q4",1.68006239303278,"Rural","Balochistan"
"Not Economically Active","BALOCHISTAN RURAL","Male",8,"Other","q5",4.22503902229224,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",10,"Other","total",0.156069550013947,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",10,"Other","q1",0,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",10,"Other","q2",0.198461691832243,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",10,"Other","q3",0.164375918713318,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",10,"Other","q4",0,"Rural","Balochistan"
"Employer","BALOCHISTAN RURAL","Male",10,"Other","q5",0.740336244098331,"Rural","Balochistan"
